index,ALIGN_SPLIT,OPTIMIZE_SPLIT,OPTIMIZE_REPS,CUDA_THREADS,N_RESTART,CLIPPING,SIM_THRESH,BUFFER_SIZE,target,feasible
361144,32.0,72.0,1.0,32.0,1024.0,256.0,3.0,20.0,-7117.08767005716,False
353740,32.0,48.0,1.0,96.0,256.0,256.0,1.0,20.0,-2262.0343019507,True
354497,32.0,48.0,1.0,224.0,256.0,50.0,3.0,50.0,-1657.72986056768,False
354305,32.0,48.0,1.0,192.0,256.0,50.0,3.0,50.0,-1217.0153567635,False
354112,32.0,48.0,1.0,160.0,256.0,50.0,3.0,20.0,-2262.15976580286,False
353368,32.0,48.0,1.0,32.0,256.0,256.0,3.0,20.0,-2055.78291158885,False
345689,32.0,32.0,1.0,32.0,256.0,256.0,3.0,50.0,-2242.95876361911,False
330905,32.0,20.0,1.0,128.0,256.0,256.0,3.0,50.0,-1835.59371892356,True
338189,32.0,24.0,1.0,64.0,256.0,256.0,1.0,50.0,-2526.74989352892,False
326651,32.0,16.0,3.0,192.0,256.0,50.0,2.0,50.0,-2125.76576642665,False
349307,32.0,32.0,3.0,128.0,256.0,50.0,2.0,50.0,-2154.98029141503,True
31547,8.0,24.0,1.0,160.0,256.0,50.0,2.0,50.0,-1331.02263396545,False
353369,32.0,48.0,1.0,32.0,256.0,256.0,3.0,50.0,-2861.40387847605,False
355066,32.0,48.0,2.0,64.0,256.0,50.0,2.0,20.0,-2254.84445550929,False
416914,48.0,48.0,2.0,128.0,256.0,256.0,2.0,20.0,-3578.74554729758,True
332621,32.0,20.0,2.0,160.0,256.0,256.0,1.0,50.0,-1196.25950326005,True
332620,32.0,20.0,2.0,160.0,256.0,256.0,1.0,20.0,-1666.58210376534,True
347980,32.0,32.0,2.0,160.0,256.0,256.0,1.0,20.0,-2399.08798143676,True
355636,32.0,48.0,2.0,160.0,256.0,50.0,1.0,20.0,-1932.98372776876,False
331013,32.0,20.0,1.0,160.0,256.0,10.0,1.0,50.0,-1688.19463421013,False
339513,32.0,24.0,2.0,32.0,256.0,50.0,2.0,10.0,-1971.83796018064,False
330875,32.0,20.0,1.0,128.0,256.0,50.0,2.0,50.0,-1134.52644896143,False
332609,32.0,20.0,2.0,160.0,256.0,50.0,3.0,50.0,-2220.36910666057,False
331085,32.0,20.0,1.0,160.0,256.0,256.0,1.0,50.0,-1651.60256345868,False
330893,32.0,20.0,1.0,128.0,256.0,256.0,1.0,50.0,-1720.92111136865,True
