index,ALIGN_SPLIT,OPTIMIZE_SPLIT,OPTIMIZE_REPS,CUDA_THREADS,N_RESTART,CLIPPING,SIM_THRESH,BUFFER_SIZE,target,feasible
8692,8.0,12.0,1.0,192.0,256.0,50.0,1.0,20.0,-992.668141654529,True
8146,8.0,12.0,1.0,96.0,256.0,256.0,2.0,20.0,-1556.00332234553,True
109118,12.0,48.0,2.0,32.0,256.0,50.0,3.0,5.0,-2088.60274530998,True
108544,12.0,48.0,1.0,192.0,256.0,50.0,3.0,20.0,-1764.45065861983,True
417082,48.0,48.0,2.0,160.0,256.0,50.0,2.0,20.0,-3033.76696086886,True
50177,8.0,48.0,3.0,192.0,256.0,50.0,3.0,50.0,-2518.46287887225,True
46324,8.0,48.0,1.0,64.0,256.0,50.0,1.0,20.0,-1496.55298588857,True
1049,8.0,8.0,1.0,192.0,256.0,256.0,3.0,50.0,-1363.07397710178,True
855,8.0,8.0,1.0,160.0,256.0,256.0,3.0,10.0,-1549.47318801204,True
232085,20.0,48.0,2.0,32.0,1024.0,50.0,1.0,50.0,-5657.25094076587,True
356417,32.0,48.0,3.0,32.0,256.0,50.0,3.0,50.0,-2454.02761220149,True
50171,8.0,48.0,3.0,192.0,256.0,50.0,2.0,50.0,-3437.48281310871,True
372569,48.0,8.0,3.0,160.0,256.0,256.0,3.0,50.0,-3251.86492514236,True
415739,48.0,48.0,1.0,192.0,256.0,50.0,2.0,50.0,-2286.70426011822,True
192065,20.0,12.0,1.0,32.0,256.0,50.0,3.0,50.0,-952.4774531739,True
184944,20.0,8.0,1.0,128.0,256.0,50.0,1.0,1.0,-1606.04206535566,True
2386,8.0,8.0,2.0,160.0,256.0,256.0,2.0,20.0,-1186.88293998682,True
2385,8.0,8.0,2.0,160.0,256.0,256.0,2.0,10.0,-1945.95255933774,True
315149,32.0,12.0,1.0,64.0,256.0,256.0,1.0,50.0,-1772.59195226811,True
58,8.0,8.0,1.0,32.0,256.0,50.0,2.0,20.0,-1116.37492149981,True
2458,8.0,8.0,2.0,160.0,1024.0,50.0,2.0,20.0,-5819.86878629088,True
2481,8.0,8.0,2.0,160.0,1024.0,256.0,2.0,10.0,-4617.37544958815,True
9683,8.0,12.0,2.0,96.0,256.0,256.0,2.0,50.0,-1318.06343220703,True
2366,8.0,8.0,2.0,160.0,256.0,50.0,3.0,5.0,-2101.50756994436,True
2385,8.0,8.0,2.0,160.0,256.0,256.0,2.0,10.0,-1945.95255933774,True
317071,32.0,12.0,2.0,128.0,256.0,256.0,2.0,2.0,-1474.41026968697,True
347390,32.0,32.0,2.0,64.0,256.0,50.0,3.0,5.0,-2186.62829901842,True
2459,8.0,8.0,2.0,160.0,1024.0,50.0,2.0,50.0,-5053.45876467905,True
