index,ALIGN_SPLIT,OPTIMIZE_SPLIT,OPTIMIZE_REPS,CUDA_THREADS,N_RESTART,CLIPPING,SIM_THRESH,BUFFER_SIZE,target,feasible
316475,32.0,12.0,2.0,32.0,256.0,50.0,2.0,50.0,-2026.63163988235,False
117754,12.0,72.0,2.0,192.0,256.0,50.0,2.0,20.0,-2787.83906695122,False
163468,16.0,32.0,2.0,128.0,256.0,256.0,1.0,20.0,-2399.78707620012,True
117198,12.0,72.0,2.0,96.0,256.0,256.0,2.0,1.0,-2732.58449329505,True
377904,48.0,12.0,2.0,32.0,256.0,50.0,1.0,1.0,-2811.81845039183,False
70710,12.0,12.0,2.0,32.0,256.0,50.0,2.0,1.0,-1527.70482643899,False
71315,12.0,12.0,2.0,128.0,256.0,256.0,2.0,50.0,-1501.55891445862,True
63056,12.0,8.0,2.0,32.0,256.0,256.0,2.0,5.0,-1867.21128162724,False
409011,48.0,32.0,2.0,96.0,256.0,50.0,1.0,10.0,-2846.03079591435,False
72827,12.0,12.0,3.0,128.0,256.0,50.0,2.0,50.0,-1211.60296376034,True
72827,12.0,12.0,3.0,128.0,256.0,50.0,2.0,50.0,-1211.60296376034,True
326267,32.0,16.0,3.0,128.0,256.0,50.0,2.0,50.0,-2353.19451024831,False
72827,12.0,12.0,3.0,128.0,256.0,50.0,2.0,50.0,-1211.60296376034,True
71315,12.0,12.0,2.0,128.0,256.0,256.0,2.0,50.0,-1501.55891445862,True
72827,12.0,12.0,3.0,128.0,256.0,50.0,2.0,50.0,-1211.60296376034,True
73043,12.0,12.0,3.0,160.0,256.0,256.0,2.0,50.0,-2136.01564846079,False
72827,12.0,12.0,3.0,128.0,256.0,50.0,2.0,50.0,-1211.60296376034,True
72251,12.0,12.0,3.0,32.0,256.0,50.0,2.0,50.0,-1783.53687727176,False
72827,12.0,12.0,3.0,128.0,256.0,50.0,2.0,50.0,-1211.60296376034,True
72827,12.0,12.0,3.0,128.0,256.0,50.0,2.0,50.0,-1211.60296376034,True
103571,12.0,32.0,3.0,128.0,256.0,256.0,2.0,50.0,-2137.57849895294,True
72822,12.0,12.0,3.0,128.0,256.0,50.0,2.0,1.0,-1752.33591361288,False
72923,12.0,12.0,3.0,128.0,1024.0,50.0,2.0,50.0,-5107.96815858446,False
72827,12.0,12.0,3.0,128.0,256.0,50.0,2.0,50.0,-1211.60296376034,True
72827,12.0,12.0,3.0,128.0,256.0,50.0,2.0,50.0,-1211.60296376034,True
72827,12.0,12.0,3.0,128.0,256.0,50.0,2.0,50.0,-1211.60296376034,True
72923,12.0,12.0,3.0,128.0,1024.0,50.0,2.0,50.0,-5107.96815858446,False
72825,12.0,12.0,3.0,128.0,256.0,50.0,2.0,10.0,-1731.06810689512,False
72851,12.0,12.0,3.0,128.0,256.0,256.0,2.0,50.0,-1432.60898462789,True
72851,12.0,12.0,3.0,128.0,256.0,256.0,2.0,50.0,-1432.60898462789,True
72827,12.0,12.0,3.0,128.0,256.0,50.0,2.0,50.0,-1211.60296376034,True
318587,32.0,12.0,3.0,128.0,256.0,50.0,2.0,50.0,-2246.32089519639,False
71315,12.0,12.0,2.0,128.0,256.0,256.0,2.0,50.0,-1501.55891445862,True
103571,12.0,32.0,3.0,128.0,256.0,256.0,2.0,50.0,-2137.57849895294,True
318491,32.0,12.0,3.0,96.0,1024.0,50.0,2.0,50.0,-8436.25279767182,False
72731,12.0,12.0,3.0,96.0,1024.0,50.0,2.0,50.0,-3746.34685876193,False
133691,16.0,12.0,3.0,32.0,256.0,50.0,2.0,50.0,-1979.17997233072,False
71280,12.0,12.0,2.0,128.0,256.0,50.0,1.0,1.0,-1767.77217435404,False
71334,12.0,12.0,2.0,128.0,1024.0,10.0,2.0,1.0,-5545.98911709919,False
72827,12.0,12.0,3.0,128.0,256.0,50.0,2.0,50.0,-1211.60296376034,True
317238,32.0,12.0,2.0,160.0,256.0,50.0,2.0,1.0,-1842.97708994388,False
102971,12.0,32.0,3.0,32.0,256.0,50.0,2.0,50.0,-2722.1921190533,False
72947,12.0,12.0,3.0,128.0,1024.0,256.0,2.0,50.0,-5374.88485122834,False
72251,12.0,12.0,3.0,32.0,256.0,50.0,2.0,50.0,-1783.53687727176,False
72635,12.0,12.0,3.0,96.0,256.0,50.0,2.0,50.0,-2035.69345504538,False
72821,12.0,12.0,3.0,128.0,256.0,50.0,1.0,50.0,-2090.87419225618,False
71290,12.0,12.0,2.0,128.0,256.0,50.0,2.0,20.0,-1967.23784860924,False
10067,8.0,12.0,2.0,160.0,256.0,256.0,2.0,50.0,-1596.83354612153,True
72827,12.0,12.0,3.0,128.0,256.0,50.0,2.0,50.0,-1211.60296376034,True
