index,ALIGN_SPLIT,OPTIMIZE_SPLIT,OPTIMIZE_REPS,CUDA_THREADS,N_RESTART,CLIPPING,SIM_THRESH,BUFFER_SIZE,target,feasible
401531,48.0,24.0,2.0,128.0,256.0,50.0,2.0,50.0,-2551.87163933037,False
485620,72.0,72.0,2.0,64.0,256.0,50.0,1.0,20.0,-4281.59755320841,False
48077,8.0,48.0,2.0,96.0,256.0,256.0,1.0,50.0,-2435.7999916623,True
293633,24.0,48.0,2.0,64.0,256.0,50.0,3.0,50.0,-2344.57055723304,False
384232,48.0,16.0,1.0,64.0,256.0,30.0,3.0,20.0,-2500.0944535757,False
477913,72.0,48.0,2.0,64.0,256.0,30.0,1.0,2.0,-3426.7334448834,False
223552,20.0,32.0,1.0,160.0,256.0,50.0,3.0,20.0,-1559.17596301501,False
346432,32.0,32.0,1.0,160.0,256.0,50.0,3.0,20.0,-2548.82619651062,False
100660,12.0,32.0,1.0,160.0,256.0,50.0,1.0,20.0,-1507.63165020052,False
384821,48.0,16.0,1.0,160.0,256.0,50.0,1.0,50.0,-2164.24503965511,False
287290,24.0,32.0,3.0,32.0,256.0,50.0,2.0,20.0,-2529.33165946302,False
284981,24.0,32.0,1.0,160.0,256.0,50.0,1.0,50.0,-1341.75540643557,False
39269,8.0,32.0,1.0,160.0,1024.0,10.0,1.0,50.0,-6806.40984725688,False
469277,72.0,32.0,1.0,160.0,256.0,30.0,1.0,50.0,-3056.88862290178,False
286611,24.0,32.0,2.0,160.0,1024.0,50.0,1.0,10.0,-7326.23138906951,False
384845,48.0,16.0,1.0,160.0,256.0,256.0,1.0,50.0,-2285.87619215168,True
415540,48.0,48.0,1.0,160.0,256.0,50.0,1.0,20.0,-2033.25482705249,False
261989,24.0,16.0,1.0,160.0,1024.0,10.0,1.0,50.0,-4192.37274343638,False
407981,48.0,32.0,1.0,160.0,1024.0,256.0,1.0,50.0,-4879.16619854701,True
416724,48.0,48.0,2.0,96.0,256.0,256.0,3.0,1.0,-3938.69184823183,False
39053,8.0,32.0,1.0,128.0,256.0,256.0,1.0,50.0,-1943.30065817787,False
414988,48.0,48.0,1.0,64.0,256.0,256.0,1.0,20.0,-2393.4598078535,False
284405,24.0,32.0,1.0,64.0,256.0,50.0,1.0,50.0,-1618.78134795733,False
277685,24.0,24.0,1.0,224.0,256.0,50.0,1.0,50.0,-1356.49478107409,False
223935,20.0,32.0,1.0,224.0,256.0,50.0,3.0,10.0,-2004.09424654155,False
285196,24.0,32.0,1.0,192.0,256.0,256.0,1.0,20.0,-1831.26771266454,True
285004,24.0,32.0,1.0,160.0,256.0,256.0,1.0,20.0,-2156.07727924666,False
77621,12.0,16.0,1.0,160.0,256.0,50.0,1.0,50.0,-1471.35852201773,False
280564,24.0,24.0,3.0,192.0,256.0,50.0,1.0,20.0,-3176.23305136384,False
285016,24.0,32.0,1.0,160.0,256.0,256.0,3.0,20.0,-1543.33556733702,True
39316,8.0,32.0,1.0,160.0,1024.0,50.0,1.0,20.0,-4965.78556709344,False
461644,72.0,24.0,1.0,160.0,256.0,256.0,1.0,20.0,-3086.45911956302,True
285005,24.0,32.0,1.0,160.0,256.0,256.0,1.0,50.0,-2109.18381151972,True
263873,24.0,16.0,2.0,224.0,256.0,50.0,3.0,50.0,-2043.37679419423,False
