index,ALIGN_SPLIT,OPTIMIZE_SPLIT,OPTIMIZE_REPS,CUDA_THREADS,N_RESTART,CLIPPING,SIM_THRESH,BUFFER_SIZE,target,feasible
378698,48.0,12.0,2.0,160.0,256.0,256.0,1.0,5.0,-2071.95093200593,True
309557,32.0,8.0,2.0,160.0,256.0,50.0,1.0,50.0,-1271.15939272004,False
63773,12.0,8.0,2.0,160.0,256.0,30.0,1.0,50.0,-1595.31045942499,False
340274,32.0,24.0,2.0,160.0,256.0,50.0,1.0,5.0,-2608.60213708567,False
309579,32.0,8.0,2.0,160.0,256.0,256.0,1.0,10.0,-2688.50134999162,False
78412,12.0,16.0,2.0,32.0,256.0,256.0,1.0,20.0,-2231.09345641007,False
232589,20.0,48.0,2.0,128.0,256.0,256.0,1.0,50.0,-2259.79690731008,True
371027,48.0,8.0,2.0,160.0,256.0,256.0,2.0,50.0,-2931.53754199267,False
286538,24.0,32.0,2.0,160.0,256.0,256.0,1.0,5.0,-1794.84950236547,True
309581,32.0,8.0,2.0,160.0,256.0,256.0,1.0,50.0,-1993.02448687067,True
348363,32.0,32.0,2.0,224.0,256.0,256.0,1.0,10.0,-1869.28793482595,True
347976,32.0,32.0,2.0,160.0,256.0,256.0,1.0,1.0,-2518.22816679982,True
371020,48.0,8.0,2.0,160.0,256.0,256.0,1.0,20.0,-2604.26073678672,False
347953,32.0,32.0,2.0,160.0,256.0,50.0,1.0,2.0,-2644.28230988493,False
242957,20.0,72.0,4.0,64.0,256.0,256.0,1.0,50.0,-4425.05073303562,True
309578,32.0,8.0,2.0,160.0,256.0,256.0,1.0,5.0,-2242.65288110264,False
309339,32.0,8.0,2.0,128.0,256.0,30.0,1.0,10.0,-1402.85791565514,False
389217,48.0,16.0,4.0,128.0,256.0,30.0,2.0,10.0,-3984.47383342679,False
308042,32.0,8.0,1.0,160.0,256.0,256.0,1.0,5.0,-2232.86707376103,False
125595,16.0,8.0,2.0,224.0,256.0,30.0,1.0,10.0,-2005.63539454999,False
309557,32.0,8.0,2.0,160.0,256.0,50.0,1.0,50.0,-1271.15939272004,False
432651,72.0,8.0,2.0,192.0,256.0,256.0,1.0,10.0,-3119.93390795143,False
355635,32.0,48.0,2.0,160.0,256.0,50.0,1.0,10.0,-2944.86598798993,False
309554,32.0,8.0,2.0,160.0,256.0,50.0,1.0,5.0,-1980.46244777169,False
308811,32.0,8.0,2.0,32.0,256.0,256.0,1.0,10.0,-1783.18040084823,True
371018,48.0,8.0,2.0,160.0,256.0,256.0,1.0,5.0,-2578.29396124062,False
309579,32.0,8.0,2.0,160.0,256.0,256.0,1.0,10.0,-2688.50134999162,False
186890,20.0,8.0,2.0,192.0,256.0,256.0,1.0,5.0,-2255.24732243721,True
232181,20.0,48.0,2.0,64.0,256.0,50.0,1.0,50.0,-2550.14753300767,False
309579,32.0,8.0,2.0,160.0,256.0,256.0,1.0,10.0,-2688.50134999162,False
355416,32.0,48.0,2.0,128.0,256.0,30.0,1.0,1.0,-2043.63235500422,False
355996,32.0,48.0,2.0,224.0,256.0,30.0,1.0,20.0,-2774.43468772345,False
309377,32.0,8.0,2.0,128.0,256.0,50.0,3.0,50.0,-2158.91208611704,False
248140,24.0,8.0,2.0,160.0,256.0,256.0,1.0,20.0,-2944.65185060311,False
343346,32.0,24.0,4.0,160.0,256.0,50.0,1.0,5.0,-2519.08330891177,False
186701,20.0,8.0,2.0,160.0,256.0,256.0,1.0,50.0,-2485.19212276429,False
312629,32.0,8.0,4.0,160.0,256.0,50.0,1.0,50.0,-3240.15709272298,False
109781,12.0,48.0,2.0,128.0,1024.0,50.0,1.0,50.0,-8218.92820868639,False
309936,32.0,8.0,2.0,224.0,256.0,50.0,1.0,1.0,-2222.00324331576,False
309364,32.0,8.0,2.0,128.0,256.0,50.0,1.0,20.0,-1718.50363981027,False
2165,8.0,8.0,2.0,128.0,256.0,50.0,1.0,50.0,-1025.78037261656,False
307850,32.0,8.0,1.0,128.0,256.0,256.0,1.0,5.0,-1139.01067255424,True
307853,32.0,8.0,1.0,128.0,256.0,256.0,1.0,50.0,-1532.90832129158,True
432254,72.0,8.0,2.0,128.0,256.0,50.0,3.0,5.0,-3651.54573258751,False
189362,20.0,8.0,4.0,96.0,256.0,50.0,1.0,5.0,-2032.95000812237,False
184946,20.0,8.0,1.0,128.0,256.0,50.0,1.0,5.0,-1302.584043904,False
