Starting label pr__ei, seed 661589973, iteration 0, time: 0.00018310546875, current best obj: -1907.23203874088.
Starting label pr__ei, seed 661589973, iteration 23, time: 14523.395010948181, current best obj: -1907.23203874088.
Starting label pr__ei, seed 661589973, iteration 24, time: 15793.345687389374, current best obj: -1907.23203874088.
Starting label pr__ei, seed 661589973, iteration 25, time: 17174.242306232452, current best obj: -1734.59086100268.
Starting label pr__ei, seed 661589973, iteration 26, time: 18551.284621953964, current best obj: -1734.59086100268.
Starting label pr__ei, seed 661589973, iteration 27, time: 19944.9596991539, current best obj: -1734.59086100268.
Starting label pr__ei, seed 661589973, iteration 28, time: 21454.818391561508, current best obj: -1734.59086100268.
Starting label pr__ei, seed 661589973, iteration 29, time: 22924.802183628082, current best obj: -1734.59086100268.
Starting label pr__ei, seed 661589973, iteration 30, time: 24502.850217342377, current best obj: -1734.59086100268.
Starting label pr__ei, seed 661589973, iteration 31, time: 26034.501405477524, current best obj: -1279.1271700609.
Starting label pr__ei, seed 661589973, iteration 32, time: 27629.878227710724, current best obj: -1279.1271700609.
Starting label pr__ei, seed 661589973, iteration 33, time: 29249.055999994278, current best obj: -1279.1271700609.
Starting label pr__ei, seed 661589973, iteration 34, time: 30866.998418092728, current best obj: -1279.1271700609.
Starting label pr__ei, seed 661589973, iteration 35, time: 32580.51022052765, current best obj: -1279.1271700609.
Starting label pr__ei, seed 661589973, iteration 36, time: 34281.822957992554, current best obj: -1279.1271700609.
Starting label pr__ei, seed 661589973, iteration 37, time: 36123.503066301346, current best obj: -1279.1271700609.
Starting label pr__ei, seed 661589973, iteration 38, time: 37945.62525033951, current best obj: -1279.1271700609.
Starting label pr__ei, seed 661589973, iteration 39, time: 39855.39223790169, current best obj: -1279.1271700609.
Starting label pr__ei, seed 661589973, iteration 40, time: 41735.11179924011, current best obj: -1279.1271700609.
Starting label pr__ei, seed 661589973, iteration 41, time: 43715.75727510452, current best obj: -1279.1271700609.
Starting label pr__ei, seed 661589973, iteration 42, time: 45766.78775763512, current best obj: -1279.1271700609.
Starting label pr__ei, seed 661589973, iteration 43, time: 48015.36131262779, current best obj: -1279.1271700609.
Starting label pr__ei, seed 661589973, iteration 44, time: 50304.121309280396, current best obj: -1279.1271700609.
Starting label pr__ei, seed 661589973, iteration 45, time: 52586.26146221161, current best obj: -1279.1271700609.
Starting label pr__ei, seed 661589973, iteration 46, time: 54937.39620923996, current best obj: -1279.1271700609.
Starting label pr__ei, seed 661589973, iteration 47, time: 57286.26466822624, current best obj: -1279.1271700609.
Starting label pr__ei, seed 661589973, iteration 48, time: 59654.64716386795, current best obj: -1279.1271700609.
Starting label pr__ei, seed 661589973, iteration 49, time: 62145.226592063904, current best obj: -1279.1271700609.
Starting label pr__ei, seed 661589973, iteration 50, time: 64646.98600125313, current best obj: -1279.1271700609.
Starting label pr__ei, seed 661589973, iteration 51, time: 67220.91121029854, current best obj: -1279.1271700609.
Starting label pr__ei, seed 661589973, iteration 52, time: 69806.34381651878, current best obj: -1279.1271700609.
Starting label pr__ei, seed 661589973, iteration 53, time: 72446.48692321777, current best obj: -1279.1271700609.
Starting label pr__ei, seed 661589973, iteration 54, time: 74978.97329735756, current best obj: -1279.1271700609.
Starting label pr__ei, seed 661589973, iteration 55, time: 77578.5648598671, current best obj: -1279.1271700609.
Starting label pr__ei, seed 661589973, iteration 56, time: 80205.84876465797, current best obj: -1279.1271700609.
Starting label pr__ei, seed 661589973, iteration 57, time: 82866.67853021622, current best obj: -1279.1271700609.
Starting label pr__ei, seed 661589973, iteration 58, time: 85659.67887353897, current best obj: -1279.1271700609.
Starting label pr__ei, seed 661589973, iteration 59, time: 88605.3289809227, current best obj: -1279.1271700609.
